system,band,width_mm,drop_mm,price
Louvolite,B,1420,1520,92.0
Louvolite,B,1630,1520,94.0
Louvolite,B,1830,1520,94.0
Louvolite,B,2030,1520,109.0
Louvolite,B,2240,1520,116.0
Louvolite,B,2440,1520,119.0
Louvolite,B,2640,1520,128.0
Louvolite,B,2850,1520,136.0
Louvolite,B,3000,1520,143.0
Louvolite,B,3150,1520,162.0
Louvolite,B,3300,1520,179.0
Louvolite,B,3500,1520,197.0
Louvolite,B,610,1830,94.0
Louvolite,B,810,1830,100.0
Louvolite,B,1020,1830,101.0
Louvolite,B,1220,1830,101.0
Louvolite,B,1420,1830,104.0
Louvolite,B,1630,1830,105.0
Louvolite,B,1830,1830,105.0
Louvolite,B,2030,1830,110.0
Louvolite,B,2240,1830,116.0
Louvolite,B,2440,1830,120.0
Louvolite,B,2640,1830,128.0
Louvolite,B,2850,1830,139.0
Louvolite,B,3000,1830,143.0
Louvolite,B,3150,1830,164.0
Louvolite,B,3300,1830,180.0
Louvolite,B,3500,1830,199.0
Louvolite,B,610,2130,109.0
Louvolite,B,810,2130,109.0
Louvolite,B,1020,2130,110.0
Louvolite,B,1220,2130,110.0
Louvolite,B,1420,2130,111.0
Louvolite,B,1630,2130,116.0
Louvolite,B,1830,2130,118.0
Louvolite,B,2030,2130,139.0
Louvolite,B,2240,2130,147.0
Louvolite,B,2440,2130,155.0
Louvolite,B,2640,2130,162.0
Louvolite,B,2850,2130,176.0
Louvolite,B,3000,2130,184.0
Louvolite,B,3150,2130,203.0
Louvolite,B,3300,2130,223.0
Louvolite,B,3500,2130,245.0
Louvolite,B,610,2430,110.0
Louvolite,B,810,2430,111.0
Louvolite,B,1020,2430,114.0
Louvolite,B,1220,2430,116.0
Louvolite,B,1420,2430,119.0
Louvolite,B,1630,2430,120.0
Louvolite,B,1830,2430,126.0
Louvolite,B,2030,2430,150.0
Louvolite,B,2240,2430,155.0
Louvolite,B,2440,2430,162.0
Louvolite,B,2640,2430,170.0
Louvolite,B,2850,2430,178.0
Louvolite,B,3000,2430,184.0
Louvolite,B,3150,2430,203.0
Louvolite,B,3300,2430,223.0
Louvolite,B,3500,2430,245.0
Louvolite,B,610,2730,120.0
Louvolite,B,810,2730,126.0
Louvolite,B,1020,2730,128.0
Louvolite,B,1220,2730,130.0
Louvolite,B,1420,2730,136.0
Louvolite,B,1630,2730,139.0
Louvolite,B,1830,2730,140.0
Louvolite,B,2030,2730,173.0
Louvolite,B,2240,2730,179.0
Louvolite,B,2440,2730,186.0
Louvolite,B,2640,2730,191.0
Louvolite,B,2850,2730,203.0
Louvolite,B,3000,2730,210.0
Louvolite,B,3150,2730,232.0
Louvolite,B,3300,2730,254.0
Louvolite,B,3500,2730,279.0
Louvolite,B,610,3000,139.0
Louvolite,B,810,3000,140.0
Louvolite,B,1020,3000,142.0
Louvolite,B,1220,3000,143.0
Louvolite,B,1420,3000,146.0
Louvolite,B,1630,3000,147.0
Louvolite,B,1830,3000,150.0
Louvolite,B,2030,3000,193.0
Louvolite,B,2240,3000,204.0
Louvolite,B,2440,3000,213.0
Louvolite,B,2640,3000,220.0
Louvolite,B,2850,3000,227.0
Louvolite,B,3000,3000,233.0
Louvolite,B,3150,3000,256.0
Louvolite,B,3300,3000,282.0
Louvolite,B,3500,3000,309.0
Louvolite,B,610,3350,152.0
Louvolite,B,810,3350,153.0
Louvolite,B,1020,3350,155.0
Louvolite,B,1220,3350,156.0
Louvolite,B,1420,3350,161.0
Louvolite,B,1630,3350,162.0
Louvolite,B,1830,3350,166.0
Louvolite,B,2030,3350,212.0
Louvolite,B,2240,3350,224.0
Louvolite,B,2440,3350,235.0
Louvolite,B,2640,3350,243.0
Louvolite,B,2850,3350,249.0
Louvolite,B,3000,3350,256.0
Louvolite,B,3150,3350,282.0
Louvolite,B,3300,3350,309.0
Louvolite,B,3500,3350,341.0
Louvolite,B,610,3700,168.0
Louvolite,B,810,3700,170.0
Louvolite,B,1020,3700,172.0
Louvolite,B,1220,3700,173.0
Louvolite,B,1420,3700,177.0
Louvolite,B,1630,3700,178.0
Louvolite,B,1830,3700,182.0
Louvolite,B,2030,3700,234.0
Louvolite,B,2240,3700,246.0
Louvolite,B,2440,3700,258.0
Louvolite,B,2640,3700,267.0
