system,band,width_mm,drop_mm,price
25mm Perfect Fit,STD,910,1810,129.0
25mm Perfect Fit,STD,1060,1810,141.0
25mm Perfect Fit,STD,1210,1810,150.0
25mm Perfect Fit,STD,460,2000,107.0
25mm Perfect Fit,STD,610,2000,116.0
25mm Perfect Fit,STD,760,2000,125.0
25mm Perfect Fit,STD,910,2000,134.0
25mm Perfect Fit,STD,1060,2000,146.0
25mm Perfect Fit,SE,460,610,76.0
25mm Perfect Fit,SE,610,610,87.0
25mm Perfect Fit,SE,760,610,90.0
25mm Perfect Fit,SE,910,610,100.0
25mm Perfect Fit,SE,1060,610,106.0
25mm Perfect Fit,SE,1210,610,111.0
25mm Perfect Fit,SE,1300,610,116.0
25mm Perfect Fit,SE,460,760,85.0
25mm Perfect Fit,SE,610,760,90.0
25mm Perfect Fit,SE,760,760,100.0
25mm Perfect Fit,SE,910,760,106.0
25mm Perfect Fit,SE,1060,760,111.0
25mm Perfect Fit,SE,1210,760,120.0
25mm Perfect Fit,SE,1300,760,125.0
25mm Perfect Fit,SE,460,910,87.0
25mm Perfect Fit,SE,610,910,94.0
25mm Perfect Fit,SE,760,910,106.0
25mm Perfect Fit,SE,910,910,111.0
25mm Perfect Fit,SE,1060,910,120.0
25mm Perfect Fit,SE,1210,910,128.0
25mm Perfect Fit,SE,1300,910,134.0
25mm Perfect Fit,SE,460,1060,91.0
25mm Perfect Fit,SE,610,1060,104.0
25mm Perfect Fit,SE,760,1060,110.0
25mm Perfect Fit,SE,910,1060,120.0
25mm Perfect Fit,SE,1060,1060,128.0
25mm Perfect Fit,SE,1210,1060,134.0
25mm Perfect Fit,SE,1300,1060,146.0
25mm Perfect Fit,SE,460,1210,96.0
25mm Perfect Fit,SE,610,1210,107.0
25mm Perfect Fit,SE,760,1210,116.0
25mm Perfect Fit,SE,910,1210,125.0
25mm Perfect Fit,SE,1060,1210,134.0
25mm Perfect Fit,SE,1210,1210,146.0
25mm Perfect Fit,SE,1300,1210,153.0
25mm Perfect Fit,SE,460,1360,101.0
25mm Perfect Fit,SE,610,1360,111.0
25mm Perfect Fit,SE,760,1360,120.0
25mm Perfect Fit,SE,910,1360,132.0
25mm Perfect Fit,SE,1060,1360,143.0
25mm Perfect Fit,SE,1210,1360,152.0
25mm Perfect Fit,SE,1300,1360,161.0
25mm Perfect Fit,SE,460,1510,106.0
25mm Perfect Fit,SE,610,1510,117.0
25mm Perfect Fit,SE,760,1510,125.0
25mm Perfect Fit,SE,910,1510,141.0
25mm Perfect Fit,SE,1060,1510,150.0
25mm Perfect Fit,SE,1210,1510,161.0
25mm Perfect Fit,SE,1300,1510,172.0
25mm Perfect Fit,SE,460,1660,110.0
25mm Perfect Fit,SE,610,1660,122.0
25mm Perfect Fit,SE,760,1660,132.0
25mm Perfect Fit,SE,910,1660,146.0
25mm Perfect Fit,SE,1060,1660,154.0
25mm Perfect Fit,SE,1210,1660,167.0
25mm Perfect Fit,SE,1300,1660,182.0
25mm Perfect Fit,SE,460,1810,114.0
25mm Perfect Fit,SE,610,1810,125.0
25mm Perfect Fit,SE,760,1810,135.0
25mm Perfect Fit,SE,910,1810,150.0
25mm Perfect Fit,SE,1060,1810,164.0
25mm Perfect Fit,SE,1210,1810,178.0
25mm Perfect Fit,SE,460,2000,117.0
25mm Perfect Fit,SE,610,2000,129.0
25mm Perfect Fit,SE,760,2000,146.0
25mm Perfect Fit,SE,910,2000,154.0
25mm Perfect Fit,SE,1060,2000,172.0
25mm PF Golden Oak,STD,460,610,101.0
25mm PF Golden Oak,STD,610,610,107.0
25mm PF Golden Oak,STD,760,610,116.0
25mm PF Golden Oak,STD,910,610,119.0
25mm PF Golden Oak,STD,1060,610,128.0
25mm PF Golden Oak,STD,1210,610,135.0
25mm PF Golden Oak,STD,1300,610,141.0
25mm PF Golden Oak,STD,460,760,107.0
25mm PF Golden Oak,STD,610,760,111.0
25mm PF Golden Oak,STD,760,760,119.0
25mm PF Golden Oak,STD,910,760,128.0
25mm PF Golden Oak,STD,1060,760,135.0
25mm PF Golden Oak,STD,1210,760,145.0
25mm PF Golden Oak,STD,1300,760,149.0
25mm PF Golden Oak,STD,460,910,111.0
25mm PF Golden Oak,STD,610,910,117.0
25mm PF Golden Oak,STD,760,910,123.0
25mm PF Golden Oak,STD,910,910,135.0
25mm PF Golden Oak,STD,1060,910,145.0
25mm PF Golden Oak,STD,1210,910,149.0
25mm PF Golden Oak,STD,1300,910,156.0
25mm PF Golden Oak,STD,460,1060,114.0
25mm PF Golden Oak,STD,610,1060,120.0
25mm PF Golden Oak,STD,760,1060,128.0
25mm PF Golden Oak,STD,910,1060,141.0
25mm PF Golden Oak,STD,1060,1060,149.0
25mm PF Golden Oak,STD,1210,1060,156.0
25mm PF Golden Oak,STD,1300,1060,166.0
25mm PF Golden Oak,STD,460,1210,119.0
25mm PF Golden Oak,STD,610,1210,125.0
25mm PF Golden Oak,STD,760,1210,140.0
25mm PF Golden Oak,STD,910,1210,146.0
25mm PF Golden Oak,STD,1060,1210,156.0
25mm PF Golden Oak,STD,1210,1210,166.0
25mm PF Golden Oak,STD,1300,1210,178.0
25mm PF Golden Oak,STD,460,1360,122.0
25mm PF Golden Oak,STD,610,1360,129.0
25mm PF Golden Oak,STD,760,1360,143.0
25mm PF Golden Oak,STD,910,1360,153.0
25mm PF Golden Oak,STD,1060,1360,164.0
25mm PF Golden Oak,STD,1210,1360,178.0
25mm PF Golden Oak,STD,1300,1360,184.0
25mm PF Golden Oak,STD,460,1510,123.0
25mm PF Golden Oak,STD,610,1510,140.0
25mm PF Golden Oak,STD,760,1510,150.0
25mm PF Golden Oak,STD,910,1510,156.0
25mm PF Golden Oak,STD,1060,1510,173.0
25mm PF Golden Oak,STD,1210,1510,182.0
25mm PF Golden Oak,STD,1300,1510,195.0
25mm PF Golden Oak,STD,460,1660,129.0
25mm PF Golden Oak,STD,610,1660,145.0
25mm PF Golden Oak,STD,760,1660,154.0
25mm PF Golden Oak,STD,910,1660,166.0
25mm PF Golden Oak,STD,1060,1660,178.0
25mm PF Golden Oak,STD,1210,1660,190.0
25mm PF Golden Oak,STD,1300,1660,204.0
25mm PF Golden Oak,STD,460,1810,134.0
25mm PF Golden Oak,STD,610,1810,150.0
25mm PF Golden Oak,STD,760,1810,157.0
25mm PF Golden Oak,STD,910,1810,174.0
25mm PF Golden Oak,STD,1060,1810,186.0
25mm PF Golden Oak,STD,1210,1810,199.0
25mm PF Golden Oak,STD,460,2000,143.0
25mm PF Golden Oak,STD,610,2000,153.0
25mm PF Golden Oak,STD,760,2000,167.0
25mm PF Golden Oak,STD,910,2000,179.0
25mm PF Golden Oak,STD,1060,2000,194.0
25mm PF Golden Oak,SE,460,610,102.0
25mm PF Golden Oak,SE,610,610,114.0
25mm PF Golden Oak,SE,760,610,119.0
25mm PF Golden Oak,SE,910,610,128.0
25mm PF Golden Oak,SE,1060,610,140.0
25mm PF Golden Oak,SE,1210,610,146.0
25mm PF Golden Oak,SE,1300,610,150.0
25mm PF Golden Oak,SE,460,760,111.0
25mm PF Golden Oak,SE,610,760,119.0
25mm PF Golden Oak,SE,760,760,128.0
25mm PF Golden Oak,SE,910,760,140.0
25mm PF Golden Oak,SE,1060,760,146.0
25mm PF Golden Oak,SE,1210,760,154.0
25mm PF Golden Oak,SE,1300,760,162.0
25mm PF Golden Oak,SE,460,910,117.0
25mm PF Golden Oak,SE,610,910,122.0
25mm PF Golden Oak,SE,760,910,135.0
25mm PF Golden Oak,SE,910,910,146.0
25mm PF Golden Oak,SE,1060,910,154.0
25mm PF Golden Oak,SE,1210,910,164.0
25mm PF Golden Oak,SE,1300,910,173.0
25mm PF Golden Oak,SE,460,1060,120.0
25mm PF Golden Oak,SE,610,1060,132.0
25mm PF Golden Oak,SE,760,1060,143.0
25mm PF Golden Oak,SE,910,1060,154.0
25mm PF Golden Oak,SE,1060,1060,164.0
25mm PF Golden Oak,SE,1210,1060,173.0
25mm PF Golden Oak,SE,1300,1060,186.0
25mm PF Golden Oak,SE,460,1210,123.0
25mm PF Golden Oak,SE,610,1210,140.0
25mm PF Golden Oak,SE,760,1210,150.0
25mm PF Golden Oak,SE,910,1210,161.0
25mm PF Golden Oak,SE,1060,1210,173.0
25mm PF Golden Oak,SE,1210,1210,186.0
25mm PF Golden Oak,SE,1300,1210,197.0
25mm PF Golden Oak,SE,460,1360,132.0
25mm PF Golden Oak,SE,610,1360,143.0
25mm PF Golden Oak,SE,760,1360,156.0
25mm PF Golden Oak,SE,910,1360,172.0
25mm PF Golden Oak,SE,1060,1360,184.0
25mm PF Golden Oak,SE,1210,1360,195.0
25mm PF Golden Oak,SE,1300,1360,206.0
25mm PF Golden Oak,SE,460,1510,135.0
25mm PF Golden Oak,SE,610,1510,152.0
25mm PF Golden Oak,SE,760,1510,164.0
25mm PF Golden Oak,SE,910,1510,182.0
25mm PF Golden Oak,SE,1060,1510,190.0
25mm PF Golden Oak,SE,1210,1510,206.0
25mm PF Golden Oak,SE,1300,1510,219.0
25mm PF Golden Oak,SE,460,1660,143.0
25mm PF Golden Oak,SE,610,1660,156.0
25mm PF Golden Oak,SE,760,1660,172.0
25mm PF Golden Oak,SE,910,1660,187.0
25mm PF Golden Oak,SE,1060,1660,199.0
25mm PF Golden Oak,SE,1210,1660,215.0
25mm PF Golden Oak,SE,1300,1660,233.0
25mm PF Golden Oak,SE,460,1810,146.0
25mm PF Golden Oak,SE,610,1810,162.0
25mm PF Golden Oak,SE,760,1810,178.0
25mm PF Golden Oak,SE,910,1810,194.0
25mm PF Golden Oak,SE,1060,1810,211.0
25mm PF Golden Oak,SE,1210,1810,226.0
25mm PF Golden Oak,SE,460,2000,152.0
25mm PF Golden Oak,SE,610,2000,166.0
25mm PF Golden Oak,SE,760,2000,186.0
25mm PF Golden Oak,SE,910,2000,199.0
25mm PF Golden Oak,SE,1060,2000,219.0
Tabbed 25mm,STD,460,610,50.0
Tabbed 25mm,STD,610,610,55.0
Tabbed 25mm,STD,760,610,60.0
Tabbed 25mm,STD,910,610,62.0
Tabbed 25mm,STD,1060,610,67.0
Tabbed 25mm,STD,1210,610,69.0
Tabbed 25mm,STD,1300,610,72.0
Tabbed 25mm,STD,460,760,55.0
Tabbed 25mm,STD,610,760,58.0
Tabbed 25mm,STD,760,760,62.0
Tabbed 25mm,STD,910,760,67.0
Tabbed 25mm,STD,1060,760,69.0
Tabbed 25mm,STD,1210,760,75.0
Tabbed 25mm,STD,1300,760,78.0
Tabbed 25mm,STD,460,910,58.0
Tabbed 25mm,STD,610,910,60.0
Tabbed 25mm,STD,760,910,65.0
Tabbed 25mm,STD,910,910,69.0
Tabbed 25mm,STD,1060,910,75.0
Tabbed 25mm,STD,1210,910,78.0
Tabbed 25mm,STD,1300,910,83.0
Tabbed 25mm,STD,460,1060,58.0
Tabbed 25mm,STD,610,1060,62.0
Tabbed 25mm,STD,760,1060,67.0
Tabbed 25mm,STD,910,1060,72.0
Tabbed 25mm,STD,1060,1060,78.0
Tabbed 25mm,STD,1210,1060,83.0
Tabbed 25mm,STD,1300,1060,88.0
Tabbed 25mm,STD,460,1210,60.0
Tabbed 25mm,STD,610,1210,65.0
Tabbed 25mm,STD,760,1210,69.0
Tabbed 25mm,STD,910,1210,75.0
Tabbed 25mm,STD,1060,1210,83.0
Tabbed 25mm,STD,1210,1210,88.0
Tabbed 25mm,STD,1300,1210,94.0
Tabbed 25mm,STD,460,1360,62.0
Tabbed 25mm,STD,610,1360,67.0
Tabbed 25mm,STD,760,1360,72.0
Tabbed 25mm,STD,910,1360,79.0
Tabbed 25mm,STD,1060,1360,87.0
Tabbed 25mm,STD,1210,1360,94.0
Tabbed 25mm,STD,1300,1360,99.0
Tabbed 25mm,STD,460,1510,64.0
Tabbed 25mm,STD,610,1510,69.0
Tabbed 25mm,STD,760,1510,78.0
Tabbed 25mm,STD,910,1510,83.0
Tabbed 25mm,STD,1060,1510,90.0
Tabbed 25mm,STD,1210,1510,97.0
Tabbed 25mm,STD,1300,1510,106.0
Tabbed 25mm,STD,460,1660,65.0
Tabbed 25mm,STD,610,1660,72.0
Tabbed 25mm,STD,760,1660,79.0
Tabbed 25mm,STD,910,1660,87.0
Tabbed 25mm,STD,1060,1660,94.0
Tabbed 25mm,STD,1210,1660,104.0
Tabbed 25mm,STD,1300,1660,110.0
Tabbed 25mm,STD,460,1810,67.0
Tabbed 25mm,STD,610,1810,75.0
Tabbed 25mm,STD,760,1810,83.0
Tabbed 25mm,STD,910,1810,90.0
Tabbed 25mm,STD,1060,1810,99.0
Tabbed 25mm,STD,1210,1810,109.0
Tabbed 25mm,STD,1300,1810,117.0
Tabbed 25mm,STD,460,2000,69.0
Tabbed 25mm,STD,610,2000,78.0
Tabbed 25mm,STD,760,2000,87.0
Tabbed 25mm,STD,910,2000,94.0
Tabbed 25mm,STD,1060,2000,104.0
Tabbed 25mm,STD,1210,2000,111.0
Tabbed 25mm,STD,460,2000,70.0
Tabbed 25mm,STD,610,2000,79.0
Tabbed 25mm,STD,760,2000,88.0
Tabbed 25mm,STD,910,2000,97.0
Tabbed 25mm,STD,1060,2000,109.0
Tabbed 25mm,SE,460,610,55.0
Tabbed 25mm,SE,610,610,62.0
Tabbed 25mm,SE,760,610,65.0
Tabbed 25mm,SE,910,610,69.0
Tabbed 25mm,SE,1060,610,75.0
Tabbed 25mm,SE,1210,610,79.0
Tabbed 25mm,SE,1300,610,83.0
Tabbed 25mm,SE,460,760,60.0
Tabbed 25mm,SE,610,760,65.0
Tabbed 25mm,SE,760,760,69.0
Tabbed 25mm,SE,910,760,75.0
Tabbed 25mm,SE,1060,760,79.0
Tabbed 25mm,SE,1210,760,87.0
Tabbed 25mm,SE,1300,760,90.0
Tabbed 25mm,SE,460,910,62.0
Tabbed 25mm,SE,610,910,67.0
Tabbed 25mm,SE,760,910,75.0
Tabbed 25mm,SE,910,910,79.0
Tabbed 25mm,SE,1060,910,87.0
Tabbed 25mm,SE,1210,910,94.0
Tabbed 25mm,SE,1300,910,99.0
Tabbed 25mm,SE,460,1060,65.0
Tabbed 25mm,SE,610,1060,72.0
Tabbed 25mm,SE,760,1060,78.0
Tabbed 25mm,SE,910,1060,87.0
Tabbed 25mm,SE,1060,1060,94.0
Tabbed 25mm,SE,1210,1060,99.0
Tabbed 25mm,SE,1300,1060,109.0
Tabbed 25mm,SE,460,1210,67.0
Tabbed 25mm,SE,610,1210,75.0
Tabbed 25mm,SE,760,1210,83.0
Tabbed 25mm,SE,910,1210,90.0
Tabbed 25mm,SE,1060,1210,99.0
Tabbed 25mm,SE,1210,1210,109.0
Tabbed 25mm,SE,1300,1210,116.0
Tabbed 25mm,SE,460,1360,69.0
Tabbed 25mm,SE,610,1360,78.0
Tabbed 25mm,SE,760,1360,87.0
Tabbed 25mm,SE,910,1360,97.0
Tabbed 25mm,SE,1060,1360,106.0
Tabbed 25mm,SE,1210,1360,114.0
Tabbed 25mm,SE,1300,1360,122.0
Tabbed 25mm,SE,460,1510,72.0
Tabbed 25mm,SE,610,1510,83.0
Tabbed 25mm,SE,760,1510,90.0
Tabbed 25mm,SE,910,1510,104.0
Tabbed 25mm,SE,1060,1510,110.0
Tabbed 25mm,SE,1210,1510,122.0
Tabbed 25mm,SE,1300,1510,128.0
Tabbed 25mm,SE,460,1660,75.0
Tabbed 25mm,SE,610,1660,87.0
Tabbed 25mm,SE,760,1660,97.0
Tabbed 25mm,SE,910,1660,109.0
Tabbed 25mm,SE,1060,1660,116.0
Tabbed 25mm,SE,1210,1660,127.0
Tabbed 25mm,SE,1300,1660,140.0
Tabbed 25mm,SE,460,1810,78.0
Tabbed 25mm,SE,610,1810,88.0
Tabbed 25mm,SE,760,1810,99.0
Tabbed 25mm,SE,910,1810,110.0
Tabbed 25mm,SE,1060,1810,123.0
Tabbed 25mm,SE,1210,1810,134.0
Tabbed 25mm,SE,1300,1810,145.0
Tabbed 25mm,SE,460,2000,79.0
Tabbed 25mm,SE,610,2000,90.0
Tabbed 25mm,SE,760,2000,106.0
Tabbed 25mm,SE,910,2000,116.0
Tabbed 25mm,SE,1060,2000,128.0
Tabbed 25mm,SE,1210,2000,140.0
Tabbed 25mm,SE,460,2000,84.0
Tabbed 25mm,SE,610,2000,94.0
Tabbed 25mm,SE,760,2000,110.0
Tabbed 25mm,SE,910,2000,122.0
Tabbed 25mm,SE,1060,2000,134.0
