system,band,width_mm,drop_mm,price
Standard,A,3500,2900,746.0
Standard,A,3700,2900,804.0
Standard,A,3900,2900,861.0
Standard,A,4100,2900,920.0
Standard,A,4300,2900,920.0
Standard,A,4500,2900,978.0
Standard,A,4700,2900,1019.0
Standard,A,4900,2900,1074.0
Standard,A,500,3000,171.0
Standard,A,700,3000,169.0
Standard,A,900,3000,230.0
Standard,A,1100,3000,271.0
Standard,A,1300,3000,273.0
Standard,A,1500,3000,334.0
Standard,A,1700,3000,393.0
Standard,A,1900,3000,454.0
Standard,A,2100,3000,516.0
Standard,A,2300,3000,518.0
Standard,A,2500,3000,557.0
Standard,A,2700,3000,618.0
Standard,A,2900,3000,678.0
Standard,A,3100,3000,739.0
Standard,A,3300,3000,741.0
Standard,A,3500,3000,780.0
Standard,A,3700,3000,841.0
Standard,A,3900,3000,904.0
Standard,A,4100,3000,963.0
Standard,A,4300,3000,964.0
Standard,A,4500,3000,1025.0
Standard,A,4700,3000,1067.0
Standard,A,4900,3000,1127.0
Standard,B,500,900,91.0
Standard,B,700,900,93.0
Standard,B,900,900,126.0
Standard,B,1100,900,136.0
Standard,B,1300,900,137.0
Standard,B,1500,900,153.0
Standard,B,1700,900,182.0
Standard,B,1900,900,210.0
Standard,B,2100,900,238.0
Standard,B,2300,900,238.0
Standard,B,2500,900,247.0
Standard,B,2700,900,265.0
Standard,B,2900,900,290.0
Standard,B,3100,900,316.0
Standard,B,3300,900,317.0
Standard,B,3500,900,333.0
Standard,B,3700,900,359.0
Standard,B,3900,900,374.0
Standard,B,4100,900,384.0
Standard,B,4300,900,384.0
Standard,B,4500,900,408.0
Standard,B,4700,900,424.0
Standard,B,4900,900,448.0
Standard,B,500,1100,95.0
Standard,B,700,1100,96.0
Standard,B,900,1100,131.0
Standard,B,1100,1100,155.0
Standard,B,1300,1100,154.0
Standard,B,1500,1100,176.0
Standard,B,1700,1100,205.0
Standard,B,1900,1100,239.0
Standard,B,2100,1100,271.0
Standard,B,2300,1100,272.0
Standard,B,2500,1100,282.0
Standard,B,2700,1100,300.0
Standard,B,2900,1100,327.0
Standard,B,3100,1100,360.0
Standard,B,3300,1100,359.0
Standard,B,3500,1100,379.0
Standard,B,3700,1100,410.0
Standard,B,3900,1100,423.0
Standard,B,4100,1100,434.0
Standard,B,4300,1100,436.0
Standard,B,4500,1100,464.0
Standard,B,4700,1100,481.0
Standard,B,4900,1100,508.0
Standard,B,500,1300,107.0
Standard,B,700,1300,109.0
Standard,B,900,1300,146.0
Standard,B,1100,1300,176.0
Standard,B,1300,1300,175.0
Standard,B,1500,1300,214.0
Standard,B,1700,1300,253.0
Standard,B,1900,1300,293.0
Standard,B,2100,1300,331.0
Standard,B,2300,1300,333.0
Standard,B,2500,1300,346.0
Standard,B,2700,1300,369.0
