system,band,width_mm,drop_mm,price
89mm,C,1900,2100,153.0
89mm,C,2100,2100,165.0
89mm,C,2300,2100,181.0
89mm,C,2500,2100,193.0
89mm,C,2700,2100,208.0
89mm,C,2900,2100,219.0
89mm,C,3100,2100,233.0
89mm,C,3300,2100,245.0
89mm,C,3500,2100,260.0
89mm,C,3700,2100,273.0
89mm,C,3900,2100,285.0
89mm,C,4100,2100,298.0
89mm,C,4300,2100,313.0
89mm,C,4500,2100,324.0
89mm,C,4700,2100,336.0
89mm,C,5000,2100,356.0
89mm,C,500,2300,68.0
89mm,C,700,2300,78.0
89mm,C,900,2300,91.0
89mm,C,1100,2300,108.0
89mm,C,1300,2300,119.0
89mm,C,1500,2300,136.0
89mm,C,1700,2300,150.0
89mm,C,1900,2300,164.0
89mm,C,2100,2300,177.0
89mm,C,2300,2300,188.0
89mm,C,2500,2300,205.0
89mm,C,2700,2300,219.0
89mm,C,2900,2300,233.0
89mm,C,3100,2300,248.0
89mm,C,3300,2300,260.0
89mm,C,3500,2300,274.0
89mm,C,3700,2300,286.0
89mm,C,3900,2300,301.0
89mm,C,4100,2300,315.0
89mm,C,4300,2300,330.0
89mm,C,4500,2300,344.0
89mm,C,4700,2300,356.0
89mm,C,5000,2300,379.0
89mm,C,500,2500,69.0
89mm,C,700,2500,83.0
89mm,C,900,2500,99.0
89mm,C,1100,2500,111.0
89mm,C,1300,2500,126.0
89mm,C,1500,2500,143.0
89mm,C,1700,2500,156.0
89mm,C,1900,2500,172.0
89mm,C,2100,2500,185.0
89mm,C,2300,2500,202.0
89mm,C,2500,2500,217.0
89mm,C,2700,2500,230.0
89mm,C,2900,2500,245.0
89mm,C,3100,2500,260.0
89mm,C,3300,2500,277.0
89mm,C,3500,2500,293.0
89mm,C,3700,2500,304.0
89mm,C,3900,2500,320.0
89mm,C,4100,2500,333.0
89mm,C,4300,2500,349.0
89mm,C,4500,2500,363.0
89mm,C,4700,2500,379.0
89mm,C,5000,2500,398.0
89mm,C,500,2700,70.0
89mm,C,700,2700,84.0
89mm,C,900,2700,104.0
89mm,C,1100,2700,116.0
89mm,C,1300,2700,132.0
89mm,C,1500,2700,150.0
89mm,C,1700,2700,164.0
89mm,C,1900,2700,181.0
89mm,C,2100,2700,193.0
89mm,C,2300,2700,210.0
89mm,C,2500,2700,226.0
89mm,C,2700,2700,244.0
89mm,C,2900,2700,260.0
89mm,C,3100,2700,274.0
89mm,C,3300,2700,293.0
89mm,C,3500,2700,304.0
89mm,C,3700,2700,321.0
89mm,C,3900,2700,335.0
89mm,C,4100,2700,353.0
89mm,C,4300,2700,368.0
89mm,C,4500,2700,384.0
89mm,C,4700,2700,398.0
89mm,C,5000,2700,423.0
89mm,C,500,2900,73.0
89mm,C,700,2900,88.0
89mm,C,900,2900,108.0
89mm,C,1100,2900,122.0
89mm,C,1300,2900,141.0
89mm,C,1500,2900,153.0
89mm,C,1700,2900,172.0
89mm,C,1900,2900,187.0
89mm,C,2100,2900,204.0
89mm,C,2300,2900,221.0
89mm,C,2500,2900,239.0
89mm,C,2700,2900,257.0
89mm,C,2900,2900,273.0
89mm,C,3100,2900,286.0
89mm,C,3300,2900,304.0
89mm,C,3500,2900,321.0
89mm,C,3700,2900,336.0
89mm,C,3900,2900,355.0
89mm,C,4100,2900,371.0
89mm,C,4300,2900,388.0
89mm,C,4500,2900,401.0
89mm,C,4700,2900,419.0
89mm,C,5000,2900,445.0
89mm,C,500,3100,75.0
89mm,C,700,3100,91.0
89mm,C,900,3100,110.0
89mm,C,1100,3100,126.0
89mm,C,1300,3100,145.0
89mm,C,1500,3100,158.0
89mm,C,1700,3100,181.0
89mm,C,1900,3100,194.0
89mm,C,2100,3100,213.0
89mm,C,2300,3100,232.0
89mm,C,2500,3100,250.0
89mm,C,2700,3100,267.0
89mm,C,2900,3100,284.0
89mm,C,3100,3100,301.0
89mm,C,3300,3100,320.0
89mm,C,3500,3100,335.0
89mm,C,3700,3100,355.0
89mm,C,3900,3100,371.0
89mm,C,4100,3100,388.0
89mm,C,4300,3100,405.0
89mm,C,4500,3100,423.0
89mm,C,4700,3100,438.0
89mm,C,5000,3100,467.0
89mm,C,500,3300,78.0
89mm,C,700,3300,99.0
89mm,C,900,3300,114.0
89mm,C,1100,3300,132.0
89mm,C,1300,3300,152.0
89mm,C,1500,3300,166.0
89mm,C,1700,3300,187.0
89mm,C,1900,3300,207.0
89mm,C,2100,3300,223.0
89mm,C,2300,3300,241.0
89mm,C,2500,3300,260.0
89mm,C,2700,3300,278.0
89mm,C,2900,3300,298.0
89mm,C,3100,3300,314.0
89mm,C,3300,3300,333.0
89mm,C,3500,3300,353.0
89mm,C,3700,3300,368.0
89mm,C,3900,3300,388.0
89mm,C,4100,3300,405.0
89mm,C,4300,3300,423.0
89mm,C,4500,3300,443.0
89mm,C,4700,3300,461.0
89mm,C,5000,3300,489.0
89mm,C,500,3500,81.0
89mm,C,700,3500,100.0
89mm,C,900,3500,118.0
89mm,C,1100,3500,140.0
89mm,C,1300,3500,156.0
89mm,C,1500,3500,177.0
89mm,C,1700,3500,193.0
89mm,C,1900,3500,213.0
89mm,C,2100,3500,232.0
89mm,C,2300,3500,250.0
89mm,C,2500,3500,273.0
89mm,C,2700,3500,293.0
89mm,C,2900,3500,309.0
89mm,C,3100,3500,329.0
89mm,C,3300,3500,348.0
89mm,C,3500,3500,366.0
89mm,C,3700,3500,385.0
89mm,C,3900,3500,404.0
89mm,C,4100,3500,423.0
89mm,C,4300,3500,443.0
89mm,C,4500,3500,461.0
89mm,C,4700,3500,480.0
89mm,C,5000,3500,509.0
89mm,C,500,3700,83.0
89mm,C,700,3700,104.0
89mm,C,900,3700,122.0
89mm,C,1100,3700,143.0
89mm,C,1300,3700,164.0
89mm,C,1500,3700,182.0
89mm,C,1700,3700,202.0
89mm,C,1900,3700,223.0
89mm,C,2100,3700,241.0
89mm,C,2300,3700,262.0
89mm,C,2500,3700,284.0
89mm,C,2700,3700,301.0
89mm,C,2900,3700,324.0
89mm,C,3100,3700,344.0
89mm,C,3300,3700,361.0
89mm,C,3500,3700,384.0
89mm,C,3700,3700,401.0
89mm,C,3900,3700,423.0
89mm,C,4100,3700,443.0
89mm,C,4300,3700,461.0
89mm,C,4500,3700,480.0
89mm,C,4700,3700,501.0
89mm,C,5000,3700,531.0
89mm,C,500,4000,84.0
89mm,C,700,4000,108.0
89mm,C,900,4000,126.0
89mm,C,1100,4000,150.0
89mm,C,1300,4000,172.0
89mm,C,1500,4000,191.0
89mm,C,1700,4000,213.0
89mm,C,1900,4000,235.0
89mm,C,2100,4000,257.0
89mm,C,2300,4000,277.0
89mm,C,2500,4000,300.0
89mm,C,2700,4000,321.0
89mm,C,2900,4000,344.0
89mm,C,3100,4000,363.0
89mm,C,3300,4000,385.0
89mm,C,3500,4000,405.0
89mm,C,3700,4000,426.0
89mm,C,3900,4000,447.0
89mm,C,4100,4000,468.0
89mm,C,4300,4000,491.0
89mm,C,4500,4000,509.0
89mm,C,4700,4000,531.0
89mm,C,5000,4000,566.0
89mm,D,500,900,57.0
89mm,D,700,900,68.0
89mm,D,900,900,78.0
89mm,D,1100,900,86.0
89mm,D,1300,900,99.0
89mm,D,1500,900,110.0
89mm,D,1700,900,118.0
89mm,D,1900,900,126.0
89mm,D,2100,900,141.0
89mm,D,2300,900,150.0
89mm,D,2500,900,160.0
89mm,D,2700,900,173.0
89mm,D,2900,900,182.0
89mm,D,3100,900,193.0
89mm,D,3300,900,204.0
89mm,D,3500,900,216.0
89mm,D,3700,900,224.0
89mm,D,3900,900,233.0
89mm,D,4100,900,245.0
89mm,D,4300,900,257.0
89mm,D,4500,900,264.0
89mm,D,4700,900,277.0
89mm,D,5000,900,293.0
89mm,D,500,1100,63.0
89mm,D,700,1100,70.0
89mm,D,900,1100,83.0
89mm,D,1100,1100,95.0
89mm,D,1300,1100,108.0
89mm,D,1500,1100,118.0
89mm,D,1700,1100,130.0
89mm,D,1900,1100,143.0
89mm,D,2100,1100,153.0
89mm,D,2300,1100,165.0
89mm,D,2500,1100,181.0
89mm,D,2700,1100,189.0
89mm,D,2900,1100,204.0
89mm,D,3100,1100,216.0
89mm,D,3300,1100,226.0
89mm,D,3500,1100,239.0
89mm,D,3700,1100,250.0
89mm,D,3900,1100,263.0
89mm,D,4100,1100,274.0
89mm,D,4300,1100,285.0
89mm,D,4500,1100,298.0
89mm,D,4700,1100,309.0
89mm,D,5000,1100,326.0
89mm,D,500,1300,65.0
89mm,D,700,1300,78.0
89mm,D,900,1300,88.0
89mm,D,1100,1300,105.0
89mm,D,1300,1300,116.0
89mm,D,1500,1300,130.0
89mm,D,1700,1300,143.0
89mm,D,1900,1300,156.0
89mm,D,2100,1300,166.0
89mm,D,2300,1300,182.0
89mm,D,2500,1300,197.0
89mm,D,2700,1300,210.0
89mm,D,2900,1300,224.0
89mm,D,3100,1300,237.0
89mm,D,3300,1300,250.0
89mm,D,3500,1300,263.0
89mm,D,3700,1300,277.0
89mm,D,3900,1300,286.0
89mm,D,4100,1300,301.0
89mm,D,4300,1300,315.0
89mm,D,4500,1300,329.0
89mm,D,4700,1300,344.0
89mm,D,5000,1300,361.0
89mm,D,500,1500,69.0
89mm,D,700,1500,83.0
89mm,D,900,1500,99.0
89mm,D,1100,1500,111.0
89mm,D,1300,1500,123.0
89mm,D,1500,1500,141.0
89mm,D,1700,1500,153.0
89mm,D,1900,1500,172.0
89mm,D,2100,1500,185.0
89mm,D,2300,1500,200.0
89mm,D,2500,1500,216.0
89mm,D,2700,1500,229.0
89mm,D,2900,1500,244.0
89mm,D,3100,1500,258.0
89mm,D,3300,1500,274.0
89mm,D,3500,1500,286.0
89mm,D,3700,1500,301.0
89mm,D,3900,1500,315.0
89mm,D,4100,1500,330.0
89mm,D,4300,1500,347.0
89mm,D,4500,1500,360.0
89mm,D,4700,1500,377.0
89mm,D,5000,1500,397.0
89mm,D,500,1700,70.0
89mm,D,700,1700,86.0
89mm,D,900,1700,105.0
89mm,D,1100,1700,118.0
89mm,D,1300,1700,136.0
89mm,D,1500,1700,152.0
89mm,D,1700,1700,166.0
89mm,D,1900,1700,182.0
89mm,D,2100,1700,200.0
89mm,D,2300,1700,216.0
89mm,D,2500,1700,230.0
89mm,D,2700,1700,248.0
89mm,D,2900,1700,264.0
89mm,D,3100,1700,280.0
89mm,D,3300,1700,296.0
89mm,D,3500,1700,313.0
89mm,D,3700,1700,329.0
89mm,D,3900,1700,347.0
89mm,D,4100,1700,360.0
89mm,D,4300,1700,377.0
89mm,D,4500,1700,392.0
89mm,D,4700,1700,405.0
89mm,D,5000,1700,433.0
89mm,D,500,1900,75.0
89mm,D,700,1900,91.0
89mm,D,900,1900,110.0
89mm,D,1100,1900,126.0
89mm,D,1300,1900,145.0
89mm,D,1500,1900,158.0
89mm,D,1700,1900,181.0
89mm,D,1900,1900,194.0
89mm,D,2100,1900,213.0
89mm,D,2300,1900,232.0
89mm,D,2500,1900,250.0
89mm,D,2700,1900,267.0
89mm,D,2900,1900,285.0
89mm,D,3100,1900,301.0
89mm,D,3300,1900,320.0
89mm,D,3500,1900,336.0
89mm,D,3700,1900,355.0
89mm,D,3900,1900,371.0
89mm,D,4100,1900,388.0
89mm,D,4300,1900,405.0
89mm,D,4500,1900,423.0
89mm,D,4700,1900,438.0
89mm,D,5000,1900,467.0
89mm,D,500,2100,78.0
89mm,D,700,2100,99.0
89mm,D,900,2100,116.0
89mm,D,1100,2100,136.0
89mm,D,1300,2100,153.0
89mm,D,1500,2100,173.0
89mm,D,1700,2100,191.0
89mm,D,1900,2100,210.0
89mm,D,2100,2100,229.0
89mm,D,2300,2100,246.0
89mm,D,2500,2100,267.0
89mm,D,2700,2100,285.0
89mm,D,2900,2100,304.0
89mm,D,3100,2100,324.0
89mm,D,3300,2100,344.0
89mm,D,3500,2100,361.0
89mm,D,3700,2100,383.0
89mm,D,3900,2100,398.0
89mm,D,4100,2100,419.0
89mm,D,4300,2100,437.0
89mm,D,4500,2100,454.0
89mm,D,4700,2100,473.0
89mm,D,5000,2100,501.0
89mm,D,500,2300,83.0
89mm,D,700,2300,104.0
89mm,D,900,2300,122.0
89mm,D,1100,2300,143.0
89mm,D,1300,2300,164.0
89mm,D,1500,2300,182.0
89mm,D,1700,2300,204.0
89mm,D,1900,2300,223.0
89mm,D,2100,2300,244.0
89mm,D,2300,2300,263.0
89mm,D,2500,2300,285.0
89mm,D,2700,2300,304.0
89mm,D,2900,2300,326.0
89mm,D,3100,2300,347.0
89mm,D,3300,2300,366.0
89mm,D,3500,2300,385.0
89mm,D,3700,2300,405.0
89mm,D,3900,2300,425.0
89mm,D,4100,2300,447.0
89mm,D,4300,2300,467.0
89mm,D,4500,2300,489.0
89mm,D,4700,2300,507.0
89mm,D,5000,2300,537.0
89mm,D,500,2500,86.0
89mm,D,700,2500,110.0
89mm,D,900,2500,130.0
89mm,D,1100,2500,152.0
89mm,D,1300,2500,173.0
89mm,D,1500,2500,193.0
89mm,D,1700,2500,216.0
89mm,D,1900,2500,237.0
89mm,D,2100,2500,258.0
89mm,D,2300,2500,278.0
89mm,D,2500,2500,301.0
89mm,D,2700,2500,324.0
89mm,D,2900,2500,347.0
89mm,D,3100,2500,368.0
89mm,D,3300,2500,389.0
89mm,D,3500,2500,413.0
89mm,D,3700,2500,433.0
89mm,D,3900,2500,454.0
89mm,D,4100,2500,474.0
89mm,D,4300,2500,496.0
89mm,D,4500,2500,518.0
89mm,D,4700,2500,541.0
89mm,D,5000,2500,572.0
89mm,D,500,2700,88.0
89mm,D,700,2700,114.0
89mm,D,900,2700,140.0
89mm,D,1100,2700,157.0
89mm,D,1300,2700,182.0
89mm,D,1500,2700,204.0
89mm,D,1700,2700,227.0
89mm,D,1900,2700,250.0
89mm,D,2100,2700,273.0
89mm,D,2300,2700,297.0
89mm,D,2500,2700,321.0
89mm,D,2700,2700,344.0
89mm,D,2900,2700,366.0
89mm,D,3100,2700,389.0
89mm,D,3300,2700,413.0
89mm,D,3500,2700,434.0
89mm,D,3700,2700,459.0
89mm,D,3900,2700,478.0
89mm,D,4100,2700,504.0
89mm,D,4300,2700,528.0
89mm,D,4500,2700,548.0
89mm,D,4700,2700,572.0
89mm,D,5000,2700,608.0
89mm,D,500,2900,95.0
89mm,D,700,2900,118.0
89mm,D,900,2900,143.0
89mm,D,1100,2900,166.0
89mm,D,1300,2900,191.0
89mm,D,1500,2900,216.0
89mm,D,1700,2900,239.0
89mm,D,1900,2900,264.0
89mm,D,2100,2900,291.0
89mm,D,2300,2900,313.0
89mm,D,2500,2900,336.0
89mm,D,2700,2900,361.0
89mm,D,2900,2900,388.0
89mm,D,3100,2900,413.0
89mm,D,3300,2900,434.0
89mm,D,3500,2900,459.0
89mm,D,3700,2900,486.0
89mm,D,3900,2900,508.0
89mm,D,4100,2900,531.0
89mm,D,4300,2900,555.0
89mm,D,4500,2900,582.0
89mm,D,4700,2900,607.0
89mm,D,5000,2900,641.0
89mm,D,500,3100,99.0
89mm,D,700,3100,122.0
89mm,D,900,3100,150.0
89mm,D,1100,3100,177.0
89mm,D,1300,3100,202.0
89mm,D,1500,3100,227.0
89mm,D,1700,3100,250.0
89mm,D,1900,3100,277.0
89mm,D,2100,3100,303.0
89mm,D,2300,3100,329.0
89mm,D,2500,3100,356.0
89mm,D,2700,3100,384.0
89mm,D,2900,3100,405.0
89mm,D,3100,3100,433.0
89mm,D,3300,3100,459.0
89mm,D,3500,3100,486.0
89mm,D,3700,3100,509.0
89mm,D,3900,3100,537.0
89mm,D,4100,3100,561.0
89mm,D,4300,3100,587.0
89mm,D,4500,3100,612.0
89mm,D,4700,3100,640.0
89mm,D,5000,3100,676.0
89mm,D,500,3300,104.0
89mm,D,700,3300,126.0
89mm,D,900,3300,156.0
89mm,D,1100,3300,182.0
89mm,D,1300,3300,210.0
89mm,D,1500,3300,237.0
89mm,D,1700,3300,264.0
89mm,D,1900,3300,293.0
89mm,D,2100,3300,318.0
89mm,D,2300,3300,347.0
89mm,D,2500,3300,375.0
89mm,D,2700,3300,401.0
89mm,D,2900,3300,426.0
89mm,D,3100,3300,454.0
89mm,D,3300,3300,480.0
89mm,D,3500,3300,508.0
89mm,D,3700,3300,537.0
89mm,D,3900,3300,564.0
89mm,D,4100,3300,591.0
89mm,D,4300,3300,617.0
89mm,D,4500,3300,645.0
89mm,D,4700,3300,672.0
89mm,D,5000,3300,711.0
89mm,D,500,3500,108.0
89mm,D,700,3500,136.0
89mm,D,900,3500,164.0
89mm,D,1100,3500,191.0
89mm,D,1300,3500,221.0
89mm,D,1500,3500,248.0
89mm,D,1700,3500,277.0
89mm,D,1900,3500,307.0
89mm,D,2100,3500,333.0
89mm,D,2300,3500,361.0
89mm,D,2500,3500,392.0
89mm,D,2700,3500,421.0
89mm,D,2900,3500,452.0
89mm,D,3100,3500,477.0
89mm,D,3300,3500,507.0
89mm,D,3500,3500,536.0
89mm,D,3700,3500,564.0
89mm,D,3900,3500,591.0
89mm,D,4100,3500,619.0
89mm,D,4300,3500,647.0
89mm,D,4500,3500,676.0
89mm,D,4700,3500,704.0
89mm,D,5000,3500,748.0
89mm,D,500,3700,110.0
89mm,D,700,3700,141.0
89mm,D,900,3700,166.0
89mm,D,1100,3700,200.0
89mm,D,1300,3700,229.0
89mm,D,1500,3700,258.0
89mm,D,1700,3700,291.0
89mm,D,1900,3700,318.0
89mm,D,2100,3700,348.0
89mm,D,2300,3700,382.0
89mm,D,2500,3700,410.0
89mm,D,2700,3700,438.0
89mm,D,2900,3700,468.0
89mm,D,3100,3700,500.0
89mm,D,3300,3700,528.0
89mm,D,3500,3700,558.0
89mm,D,3700,3700,589.0
89mm,D,3900,3700,617.0
89mm,D,4100,3700,647.0
89mm,D,4300,3700,676.0
89mm,D,4500,3700,707.0
89mm,D,4700,3700,738.0
89mm,D,5000,3700,781.0
89mm,D,500,4000,116.0
89mm,D,700,4000,147.0
89mm,D,900,4000,181.0
89mm,D,1100,4000,210.0
89mm,D,1300,4000,244.0
89mm,D,1500,4000,275.0
89mm,D,1700,4000,307.0
89mm,D,1900,4000,338.0
89mm,D,2100,4000,368.0
89mm,D,2300,4000,402.0
89mm,D,2500,4000,434.0
89mm,D,2700,4000,468.0
89mm,D,2900,4000,500.0
89mm,D,3100,4000,531.0
89mm,D,3300,4000,564.0
89mm,D,3500,4000,598.0
89mm,D,3700,4000,627.0
89mm,D,3900,4000,661.0
89mm,D,4100,4000,691.0
89mm,D,4300,4000,723.0
89mm,D,4500,4000,755.0
89mm,D,4700,4000,786.0
89mm,D,5000,4000,833.0
89mm,E,500,900,77.0
89mm,E,700,900,93.0
89mm,E,900,900,106.0
89mm,E,1100,900,117.0
89mm,E,1300,900,135.0
89mm,E,1500,900,149.0
89mm,E,1700,900,160.0
89mm,E,1900,900,171.0
89mm,E,2100,900,191.0
89mm,E,2300,900,204.0
89mm,E,2500,900,217.0
89mm,E,2700,900,235.0
89mm,E,2900,900,247.0
89mm,E,3100,900,262.0
89mm,E,3300,900,276.0
89mm,E,3500,900,294.0
89mm,E,3700,900,304.0
89mm,E,3900,900,316.0
89mm,E,4100,900,333.0
89mm,E,4300,900,349.0
89mm,E,4500,900,359.0
89mm,E,4700,900,377.0
89mm,E,5000,900,398.0
89mm,E,500,1100,86.0
89mm,E,700,1100,95.0
89mm,E,900,1100,113.0
89mm,E,1100,1100,129.0
89mm,E,1300,1100,146.0
89mm,E,1500,1100,160.0
89mm,E,1700,1100,177.0
89mm,E,1900,1100,195.0
89mm,E,2100,1100,209.0
89mm,E,2300,1100,224.0
89mm,E,2500,1100,246.0
89mm,E,2700,1100,258.0
89mm,E,2900,1100,276.0
89mm,E,3100,1100,294.0
89mm,E,3300,1100,307.0
89mm,E,3500,1100,325.0
89mm,E,3700,1100,341.0
89mm,E,3900,1100,358.0
89mm,E,4100,1100,373.0
89mm,E,4300,1100,387.0
89mm,E,4500,1100,406.0
89mm,E,4700,1100,420.0
89mm,E,5000,1100,443.0
89mm,E,500,1300,88.0
89mm,E,700,1300,106.0
89mm,E,900,1300,120.0
89mm,E,1100,1300,142.0
89mm,E,1300,1300,158.0
89mm,E,1500,1300,177.0
89mm,E,1700,1300,195.0
89mm,E,1900,1300,213.0
89mm,E,2100,1300,225.0
89mm,E,2300,1300,247.0
89mm,E,2500,1300,267.0
89mm,E,2700,1300,286.0
89mm,E,2900,1300,304.0
89mm,E,3100,1300,322.0
89mm,E,3300,1300,341.0
89mm,E,3500,1300,358.0
89mm,E,3700,1300,377.0
89mm,E,3900,1300,388.0
89mm,E,4100,1300,410.0
89mm,E,4300,1300,427.0
89mm,E,4500,1300,448.0
89mm,E,4700,1300,467.0
89mm,E,5000,1300,492.0
89mm,E,500,1500,94.0
89mm,E,700,1500,113.0
89mm,E,900,1500,135.0
89mm,E,1100,1500,151.0
89mm,E,1300,1500,168.0
89mm,E,1500,1500,191.0
89mm,E,1700,1500,209.0
89mm,E,1900,1500,233.0
89mm,E,2100,1500,253.0
89mm,E,2300,1500,271.0
89mm,E,2500,1500,294.0
89mm,E,2700,1500,312.0
89mm,E,2900,1500,332.0
89mm,E,3100,1500,351.0
89mm,E,3300,1500,373.0
89mm,E,3500,1500,388.0
89mm,E,3700,1500,410.0
89mm,E,3900,1500,427.0
89mm,E,4100,1500,449.0
89mm,E,4300,1500,471.0
89mm,E,4500,1500,490.0
89mm,E,4700,1500,511.0
89mm,E,5000,1500,540.0
89mm,E,500,1700,95.0
89mm,E,700,1700,117.0
89mm,E,900,1700,142.0
89mm,E,1100,1700,160.0
89mm,E,1300,1700,184.0
89mm,E,1500,1700,207.0
89mm,E,1700,1700,225.0
89mm,E,1900,1700,247.0
89mm,E,2100,1700,271.0
89mm,E,2300,1700,294.0
89mm,E,2500,1700,313.0
89mm,E,2700,1700,337.0
89mm,E,2900,1700,359.0
89mm,E,3100,1700,381.0
89mm,E,3300,1700,403.0
89mm,E,3500,1700,424.0
89mm,E,3700,1700,448.0
89mm,E,3900,1700,471.0
89mm,E,4100,1700,490.0
89mm,E,4300,1700,511.0
89mm,E,4500,1700,533.0
89mm,E,4700,1700,551.0
89mm,E,5000,1700,588.0
89mm,E,500,1900,101.0
89mm,E,700,1900,123.0
89mm,E,900,1900,149.0
89mm,E,1100,1900,171.0
89mm,E,1300,1900,197.0
89mm,E,1500,1900,216.0
89mm,E,1700,1900,246.0
89mm,E,1900,1900,264.0
89mm,E,2100,1900,290.0
89mm,E,2300,1900,315.0
89mm,E,2500,1900,341.0
89mm,E,2700,1900,362.0
89mm,E,2900,1900,387.0
89mm,E,3100,1900,410.0
89mm,E,3300,1900,435.0
89mm,E,3500,1900,457.0
89mm,E,3700,1900,482.0
89mm,E,3900,1900,504.0
89mm,E,4100,1900,528.0
89mm,E,4300,1900,551.0
89mm,E,4500,1900,575.0
89mm,E,4700,1900,595.0
89mm,E,5000,1900,634.0
89mm,E,500,2100,106.0
89mm,E,700,2100,135.0
89mm,E,900,2100,158.0
89mm,E,1100,2100,184.0
89mm,E,1300,2100,209.0
89mm,E,1500,2100,235.0
89mm,E,1700,2100,261.0
89mm,E,1900,2100,286.0
89mm,E,2100,2100,312.0
89mm,E,2300,2100,334.0
89mm,E,2500,2100,362.0
89mm,E,2700,2100,387.0
89mm,E,2900,2100,413.0
89mm,E,3100,2100,441.0
89mm,E,3300,2100,467.0
89mm,E,3500,2100,492.0
89mm,E,3700,2100,521.0
89mm,E,3900,2100,542.0
89mm,E,4100,2100,569.0
89mm,E,4300,2100,594.0
89mm,E,4500,2100,617.0
89mm,E,4700,2100,644.0
89mm,E,5000,2100,681.0
89mm,E,500,2300,113.0
89mm,E,700,2300,141.0
89mm,E,900,2300,167.0
89mm,E,1100,2300,195.0
89mm,E,1300,2300,221.0
89mm,E,1500,2300,247.0
89mm,E,1700,2300,276.0
89mm,E,1900,2300,303.0
89mm,E,2100,2300,332.0
89mm,E,2300,2300,358.0
89mm,E,2500,2300,387.0
89mm,E,2700,2300,413.0
89mm,E,2900,2300,443.0
89mm,E,3100,2300,471.0
89mm,E,3300,2300,499.0
89mm,E,3500,2300,523.0
89mm,E,3700,2300,551.0
89mm,E,3900,2300,579.0
89mm,E,4100,2300,608.0
89mm,E,4300,2300,634.0
89mm,E,4500,2300,663.0
89mm,E,4700,2300,689.0
89mm,E,5000,2300,731.0
89mm,E,500,2500,117.0
89mm,E,700,2500,149.0
89mm,E,900,2500,177.0
89mm,E,1100,2500,207.0
89mm,E,1300,2500,235.0
89mm,E,1500,2500,262.0
89mm,E,1700,2500,294.0
89mm,E,1900,2500,322.0
89mm,E,2100,2500,351.0
89mm,E,2300,2500,378.0
89mm,E,2500,2500,410.0
89mm,E,2700,2500,441.0
89mm,E,2900,2500,471.0
89mm,E,3100,2500,501.0
89mm,E,3300,2500,529.0
89mm,E,3500,2500,561.0
89mm,E,3700,2500,588.0
89mm,E,3900,2500,617.0
89mm,E,4100,2500,645.0
89mm,E,4300,2500,674.0
89mm,E,4500,2500,703.0
89mm,E,4700,2500,736.0
89mm,E,5000,2500,778.0
89mm,E,500,2700,120.0
89mm,E,700,2700,155.0
89mm,E,900,2700,189.0
89mm,E,1100,2700,214.0
89mm,E,1300,2700,247.0
89mm,E,1500,2700,276.0
89mm,E,1700,2700,308.0
89mm,E,1900,2700,341.0
89mm,E,2100,2700,371.0
89mm,E,2300,2700,405.0
89mm,E,2500,2700,436.0
89mm,E,2700,2700,467.0
89mm,E,2900,2700,499.0
89mm,E,3100,2700,529.0
89mm,E,3300,2700,561.0
89mm,E,3500,2700,590.0
89mm,E,3700,2700,623.0
89mm,E,3900,2700,651.0
89mm,E,4100,2700,685.0
89mm,E,4300,2700,717.0
89mm,E,4500,2700,745.0
89mm,E,4700,2700,778.0
89mm,E,5000,2700,826.0
89mm,E,500,2900,129.0
89mm,E,700,2900,160.0
89mm,E,900,2900,195.0
89mm,E,1100,2900,225.0
89mm,E,1300,2900,261.0
89mm,E,1500,2900,294.0
89mm,E,1700,2900,325.0
89mm,E,1900,2900,359.0
89mm,E,2100,2900,395.0
89mm,E,2300,2900,424.0
89mm,E,2500,2900,457.0
89mm,E,2700,2900,492.0
89mm,E,2900,2900,528.0
89mm,E,3100,2900,561.0
89mm,E,3300,2900,590.0
89mm,E,3500,2900,623.0
89mm,E,3700,2900,660.0
89mm,E,3900,2900,691.0
89mm,E,4100,2900,721.0
89mm,E,4300,2900,753.0
89mm,E,4500,2900,791.0
89mm,E,4700,2900,825.0
89mm,E,5000,2900,870.0
89mm,E,500,3100,135.0
89mm,E,700,3100,167.0
89mm,E,900,3100,204.0
89mm,E,1100,3100,240.0
89mm,E,1300,3100,274.0
89mm,E,1500,3100,308.0
89mm,E,1700,3100,341.0
89mm,E,1900,3100,377.0
89mm,E,2100,3100,412.0
89mm,E,2300,3100,448.0
89mm,E,2500,3100,484.0
89mm,E,2700,3100,522.0
89mm,E,2900,3100,551.0
89mm,E,3100,3100,588.0
89mm,E,3300,3100,623.0
89mm,E,3500,3100,660.0
89mm,E,3700,3100,692.0
89mm,E,3900,3100,731.0
89mm,E,4100,3100,762.0
89mm,E,4300,3100,797.0
89mm,E,4500,3100,832.0
89mm,E,4700,3100,869.0
89mm,E,5000,3100,919.0
89mm,E,500,3300,141.0
89mm,E,700,3300,171.0
89mm,E,900,3300,213.0
89mm,E,1100,3300,247.0
89mm,E,1300,3300,286.0
89mm,E,1500,3300,322.0
89mm,E,1700,3300,359.0
89mm,E,1900,3300,398.0
89mm,E,2100,3300,432.0
89mm,E,2300,3300,471.0
89mm,E,2500,3300,508.0
89mm,E,2700,3300,544.0
89mm,E,2900,3300,580.0
89mm,E,3100,3300,617.0
89mm,E,3300,3300,652.0
89mm,E,3500,3300,691.0
