system,band,width_mm,drop_mm,price
Pencil Pleat,A,1270,1370,129.0
Deep Pencil Pleat,A,1270,1370,129.0
Pencil Pleat,A,1900,1370,148.0
Deep Pencil Pleat,A,1900,1370,148.0
Pencil Pleat,A,2540,1370,166.0
Deep Pencil Pleat,A,2540,1370,166.0
Pencil Pleat,A,3170,1370,185.0
Deep Pencil Pleat,A,3170,1370,185.0
Pencil Pleat,A,3800,1370,206.0
Deep Pencil Pleat,A,3800,1370,206.0
Pencil Pleat,A,4450,1370,225.0
Deep Pencil Pleat,A,4450,1370,225.0
Pencil Pleat,A,5080,1370,246.0
Deep Pencil Pleat,A,5080,1370,246.0
Pencil Pleat,A,5720,1370,268.0
Deep Pencil Pleat,A,5720,1370,268.0
Pencil Pleat,A,6000,1370,277.0
Deep Pencil Pleat,A,6000,1370,277.0
Pencil Pleat,A,1270,1830,146.0
Deep Pencil Pleat,A,1270,1830,146.0
Pencil Pleat,A,1900,1830,167.0
Deep Pencil Pleat,A,1900,1830,167.0
Pencil Pleat,A,2540,1830,190.0
Deep Pencil Pleat,A,2540,1830,190.0
Pencil Pleat,A,3170,1830,217.0
Deep Pencil Pleat,A,3170,1830,217.0
Pencil Pleat,A,3800,1830,241.0
Deep Pencil Pleat,A,3800,1830,241.0
Pencil Pleat,A,4450,1830,267.0
Deep Pencil Pleat,A,4450,1830,267.0
Pencil Pleat,A,5080,1830,291.0
Deep Pencil Pleat,A,5080,1830,291.0
Pencil Pleat,A,5720,1830,318.0
Deep Pencil Pleat,A,5720,1830,318.0
Pencil Pleat,A,6000,1830,332.0
Deep Pencil Pleat,A,6000,1830,332.0
Pencil Pleat,A,1270,2290,158.0
Deep Pencil Pleat,A,1270,2290,158.0
Pencil Pleat,A,1900,2290,186.0
Deep Pencil Pleat,A,1900,2290,186.0
Pencil Pleat,A,2540,2290,217.0
Deep Pencil Pleat,A,2540,2290,217.0
Pencil Pleat,A,3170,2290,246.0
Deep Pencil Pleat,A,3170,2290,246.0
Pencil Pleat,A,3800,2290,276.0
Deep Pencil Pleat,A,3800,2290,276.0
Pencil Pleat,A,4450,2290,306.0
Deep Pencil Pleat,A,4450,2290,306.0
Pencil Pleat,A,5080,2290,336.0
Deep Pencil Pleat,A,5080,2290,336.0
Pencil Pleat,A,5720,2290,366.0
Deep Pencil Pleat,A,5720,2290,366.0
Pencil Pleat,A,6000,2290,383.0
Deep Pencil Pleat,A,6000,2290,383.0
Pencil Pleat,A,1270,2740,174.0
Deep Pencil Pleat,A,1270,2740,174.0
Pencil Pleat,A,1900,2740,208.0
Deep Pencil Pleat,A,1900,2740,208.0
Pencil Pleat,A,2540,2740,242.0
Deep Pencil Pleat,A,2540,2740,242.0
Pencil Pleat,A,3170,2740,276.0
Deep Pencil Pleat,A,3170,2740,276.0
Pencil Pleat,A,3800,2740,311.0
Deep Pencil Pleat,A,3800,2740,311.0
Pencil Pleat,A,4450,2740,346.0
Deep Pencil Pleat,A,4450,2740,346.0
Pencil Pleat,A,5080,2740,382.0
Deep Pencil Pleat,A,5080,2740,382.0
Pencil Pleat,A,5720,2740,419.0
Deep Pencil Pleat,A,5720,2740,419.0
Pencil Pleat,A,6000,2740,437.0
Deep Pencil Pleat,A,6000,2740,437.0
Pencil Pleat,A,1270,3200,187.0
Deep Pencil Pleat,A,1270,3200,187.0
Pencil Pleat,A,1900,3200,227.0
Deep Pencil Pleat,A,1900,3200,227.0
Pencil Pleat,A,2540,3200,268.0
Deep Pencil Pleat,A,2540,3200,268.0
Pencil Pleat,A,3170,3200,306.0
Deep Pencil Pleat,A,3170,3200,306.0
Pencil Pleat,A,3800,3200,346.0
Deep Pencil Pleat,A,3800,3200,346.0
Pencil Pleat,A,4450,3200,387.0
Deep Pencil Pleat,A,4450,3200,387.0
Pencil Pleat,A,5080,3200,426.0
Deep Pencil Pleat,A,5080,3200,426.0
Pencil Pleat,A,5720,3200,468.0
Deep Pencil Pleat,A,5720,3200,468.0
Pencil Pleat,A,6000,3200,489.0
Deep Pencil Pleat,A,6000,3200,489.0
Pencil Pleat,A,1270,3500,200.0
Deep Pencil Pleat,A,1270,3500,200.0
Pencil Pleat,A,1900,3500,243.0
Deep Pencil Pleat,A,1900,3500,243.0
Pencil Pleat,A,2540,3500,287.0
Deep Pencil Pleat,A,2540,3500,287.0
Pencil Pleat,A,3170,3500,327.0
Deep Pencil Pleat,A,3170,3500,327.0
Pencil Pleat,A,3800,3500,370.0
Deep Pencil Pleat,A,3800,3500,370.0
Pencil Pleat,A,4450,3500,414.0
Deep Pencil Pleat,A,4450,3500,414.0
Pencil Pleat,A,5080,3500,456.0
Deep Pencil Pleat,A,5080,3500,456.0
Pencil Pleat,A,5720,3500,501.0
Deep Pencil Pleat,A,5720,3500,501.0
Pencil Pleat,A,6000,3500,523.0
Deep Pencil Pleat,A,6000,3500,523.0
Pencil Pleat,C,1270,1370,190.0
Deep Pencil Pleat,C,1270,1370,190.0
Pencil Pleat,C,1900,1370,226.0
Deep Pencil Pleat,C,1900,1370,226.0
Pencil Pleat,C,2540,1370,262.0
Deep Pencil Pleat,C,2540,1370,262.0
Pencil Pleat,C,3170,1370,297.0
Deep Pencil Pleat,C,3170,1370,297.0
Pencil Pleat,C,3800,1370,332.0
Deep Pencil Pleat,C,3800,1370,332.0
Pencil Pleat,C,4450,1370,367.0
Deep Pencil Pleat,C,4450,1370,367.0
Pencil Pleat,C,5080,1370,406.0
Deep Pencil Pleat,C,5080,1370,406.0
Pencil Pleat,C,5720,1370,446.0
Deep Pencil Pleat,C,5720,1370,446.0
Pencil Pleat,C,6000,1370,462.0
Deep Pencil Pleat,C,6000,1370,462.0
Pencil Pleat,C,1270,1830,220.0
Deep Pencil Pleat,C,1270,1830,220.0
Pencil Pleat,C,1900,1830,265.0
Deep Pencil Pleat,C,1900,1830,265.0
Pencil Pleat,C,2540,1830,311.0
Deep Pencil Pleat,C,2540,1830,311.0
Pencil Pleat,C,3170,1830,356.0
Deep Pencil Pleat,C,3170,1830,356.0
Pencil Pleat,C,3800,1830,401.0
Deep Pencil Pleat,C,3800,1830,401.0
Pencil Pleat,C,4450,1830,448.0
Deep Pencil Pleat,C,4450,1830,448.0
Pencil Pleat,C,5080,1830,496.0
Deep Pencil Pleat,C,5080,1830,496.0
Pencil Pleat,C,5720,1830,542.0
Deep Pencil Pleat,C,5720,1830,542.0
Pencil Pleat,C,6000,1830,566.0
Deep Pencil Pleat,C,6000,1830,566.0
Pencil Pleat,C,1270,2290,248.0
Deep Pencil Pleat,C,1270,2290,248.0
Pencil Pleat,C,1900,2290,304.0
Deep Pencil Pleat,C,1900,2290,304.0
Pencil Pleat,C,2540,2290,358.0
Deep Pencil Pleat,C,2540,2290,358.0
Pencil Pleat,C,3170,2290,415.0
Deep Pencil Pleat,C,3170,2290,415.0
Pencil Pleat,C,3800,2290,469.0
Deep Pencil Pleat,C,3800,2290,469.0
Pencil Pleat,C,4450,2290,525.0
Deep Pencil Pleat,C,4450,2290,525.0
Pencil Pleat,C,5080,2290,582.0
Deep Pencil Pleat,C,5080,2290,582.0
Pencil Pleat,C,5720,2290,640.0
Deep Pencil Pleat,C,5720,2290,640.0
Pencil Pleat,C,6000,2290,669.0
Deep Pencil Pleat,C,6000,2290,669.0
Pencil Pleat,C,1270,2740,278.0
Deep Pencil Pleat,C,1270,2740,278.0
Pencil Pleat,C,1900,2740,342.0
Deep Pencil Pleat,C,1900,2740,342.0
Pencil Pleat,C,2540,2740,405.0
Deep Pencil Pleat,C,2540,2740,405.0
Pencil Pleat,C,3170,2740,470.0
Deep Pencil Pleat,C,3170,2740,470.0
Pencil Pleat,C,3800,2740,536.0
Deep Pencil Pleat,C,3800,2740,536.0
Pencil Pleat,C,4450,2740,602.0
Deep Pencil Pleat,C,4450,2740,602.0
Pencil Pleat,C,5080,2740,669.0
Deep Pencil Pleat,C,5080,2740,669.0
Pencil Pleat,C,5720,2740,736.0
Deep Pencil Pleat,C,5720,2740,736.0
Pencil Pleat,C,6000,2740,769.0
Deep Pencil Pleat,C,6000,2740,769.0
Pencil Pleat,C,1270,3200,308.0
Deep Pencil Pleat,C,1270,3200,308.0
Pencil Pleat,C,1900,3200,382.0
Deep Pencil Pleat,C,1900,3200,382.0
Pencil Pleat,C,2540,3200,455.0
Deep Pencil Pleat,C,2540,3200,455.0
Pencil Pleat,C,3170,3200,530.0
Deep Pencil Pleat,C,3170,3200,530.0
Pencil Pleat,C,3800,3200,604.0
Deep Pencil Pleat,C,3800,3200,604.0
Pencil Pleat,C,4450,3200,679.0
Deep Pencil Pleat,C,4450,3200,679.0
Pencil Pleat,C,5080,3200,756.0
Deep Pencil Pleat,C,5080,3200,756.0
Pencil Pleat,C,5720,3200,831.0
Deep Pencil Pleat,C,5720,3200,831.0
Pencil Pleat,C,6000,3200,871.0
Deep Pencil Pleat,C,6000,3200,871.0
Pencil Pleat,C,1270,3500,330.0
Deep Pencil Pleat,C,1270,3500,330.0
Pencil Pleat,C,1900,3500,409.0
Deep Pencil Pleat,C,1900,3500,409.0
Pencil Pleat,C,2540,3500,487.0
Deep Pencil Pleat,C,2540,3500,487.0
Pencil Pleat,C,3170,3500,567.0
Deep Pencil Pleat,C,3170,3500,567.0
Pencil Pleat,C,3800,3500,646.0
Deep Pencil Pleat,C,3800,3500,646.0
Pencil Pleat,C,4450,3500,727.0
Deep Pencil Pleat,C,4450,3500,727.0
Pencil Pleat,C,5080,3500,809.0
Deep Pencil Pleat,C,5080,3500,809.0
Pencil Pleat,C,5720,3500,889.0
Deep Pencil Pleat,C,5720,3500,889.0
Pencil Pleat,C,6000,3500,931.0
Deep Pencil Pleat,C,6000,3500,931.0
Pencil Pleat,B,1270,1370,155.0
Deep Pencil Pleat,B,1270,1370,155.0
Pencil Pleat,B,1900,1370,181.0
Deep Pencil Pleat,B,1900,1370,181.0
Pencil Pleat,B,2540,1370,208.0
Deep Pencil Pleat,B,2540,1370,208.0
Pencil Pleat,B,3170,1370,234.0
Deep Pencil Pleat,B,3170,1370,234.0
Pencil Pleat,B,3800,1370,262.0
Deep Pencil Pleat,B,3800,1370,262.0
Pencil Pleat,B,4450,1370,288.0
Deep Pencil Pleat,B,4450,1370,288.0
Pencil Pleat,B,5080,1370,317.0
Deep Pencil Pleat,B,5080,1370,317.0
Pencil Pleat,B,5720,1370,345.0
Deep Pencil Pleat,B,5720,1370,345.0
Pencil Pleat,B,6000,1370,356.0
Deep Pencil Pleat,B,6000,1370,356.0
Pencil Pleat,B,1270,1830,178.0
Deep Pencil Pleat,B,1270,1830,178.0
Pencil Pleat,B,1900,1830,210.0
Deep Pencil Pleat,B,1900,1830,210.0
Pencil Pleat,B,2540,1830,243.0
Deep Pencil Pleat,B,2540,1830,243.0
Pencil Pleat,B,3170,1830,276.0
Deep Pencil Pleat,B,3170,1830,276.0
Pencil Pleat,B,3800,1830,311.0
Deep Pencil Pleat,B,3800,1830,311.0
Pencil Pleat,B,4450,1830,345.0
Deep Pencil Pleat,B,4450,1830,345.0
Pencil Pleat,B,5080,1830,381.0
Deep Pencil Pleat,B,5080,1830,381.0
Pencil Pleat,B,5720,1830,416.0
Deep Pencil Pleat,B,5720,1830,416.0
Pencil Pleat,B,6000,1830,433.0
Deep Pencil Pleat,B,6000,1830,433.0
Pencil Pleat,B,1270,2290,198.0
Deep Pencil Pleat,B,1270,2290,198.0
Pencil Pleat,B,1900,2290,239.0
Deep Pencil Pleat,B,1900,2290,239.0
Pencil Pleat,B,2540,2290,278.0
Deep Pencil Pleat,B,2540,2290,278.0
Pencil Pleat,B,3170,2290,319.0
Deep Pencil Pleat,B,3170,2290,319.0
Pencil Pleat,B,3800,2290,359.0
Deep Pencil Pleat,B,3800,2290,359.0
Pencil Pleat,B,4450,2290,401.0
Deep Pencil Pleat,B,4450,2290,401.0
Pencil Pleat,B,5080,2290,442.0
Deep Pencil Pleat,B,5080,2290,442.0
Pencil Pleat,B,5720,2290,486.0
Deep Pencil Pleat,B,5720,2290,486.0
Pencil Pleat,B,6000,2290,508.0
Deep Pencil Pleat,B,6000,2290,508.0
Pencil Pleat,B,1270,2740,219.0
Deep Pencil Pleat,B,1270,2740,219.0
Pencil Pleat,B,1900,2740,267.0
Deep Pencil Pleat,B,1900,2740,267.0
Pencil Pleat,B,2540,2740,313.0
Deep Pencil Pleat,B,2540,2740,313.0
Pencil Pleat,B,3170,2740,360.0
Deep Pencil Pleat,B,3170,2740,360.0
Pencil Pleat,B,3800,2740,407.0
Deep Pencil Pleat,B,3800,2740,407.0
Pencil Pleat,B,4450,2740,457.0
Deep Pencil Pleat,B,4450,2740,457.0
Pencil Pleat,B,5080,2740,507.0
Deep Pencil Pleat,B,5080,2740,507.0
Pencil Pleat,B,5720,2740,556.0
Deep Pencil Pleat,B,5720,2740,556.0
Pencil Pleat,B,6000,2740,581.0
Deep Pencil Pleat,B,6000,2740,581.0
Pencil Pleat,B,1270,3200,241.0
Deep Pencil Pleat,B,1270,3200,241.0
Pencil Pleat,B,1900,3200,294.0
Deep Pencil Pleat,B,1900,3200,294.0
Pencil Pleat,B,2540,3200,349.0
Deep Pencil Pleat,B,2540,3200,349.0
Pencil Pleat,B,3170,3200,402.0
Deep Pencil Pleat,B,3170,3200,402.0
Pencil Pleat,B,3800,3200,460.0
Deep Pencil Pleat,B,3800,3200,460.0
Pencil Pleat,B,4450,3200,513.0
Deep Pencil Pleat,B,4450,3200,513.0
Pencil Pleat,B,5080,3200,571.0
Deep Pencil Pleat,B,5080,3200,571.0
Pencil Pleat,B,5720,3200,626.0
Deep Pencil Pleat,B,5720,3200,626.0
Pencil Pleat,B,6000,3200,655.0
Deep Pencil Pleat,B,6000,3200,655.0
Pencil Pleat,B,1270,3500,258.0
Deep Pencil Pleat,B,1270,3500,258.0
Pencil Pleat,B,1900,3500,315.0
Deep Pencil Pleat,B,1900,3500,315.0
Pencil Pleat,B,2540,3500,373.0
Deep Pencil Pleat,B,2540,3500,373.0
Pencil Pleat,B,3170,3500,430.0
Deep Pencil Pleat,B,3170,3500,430.0
Pencil Pleat,B,3800,3500,492.0
Deep Pencil Pleat,B,3800,3500,492.0
Pencil Pleat,B,4450,3500,549.0
Deep Pencil Pleat,B,4450,3500,549.0
Pencil Pleat,B,5080,3500,611.0
Deep Pencil Pleat,B,5080,3500,611.0
Pencil Pleat,B,5720,3500,670.0
Deep Pencil Pleat,B,5720,3500,670.0
Pencil Pleat,B,6000,3500,700.0
Deep Pencil Pleat,B,6000,3500,700.0
Pencil Pleat,D,1270,1370,225.0
Deep Pencil Pleat,D,1270,1370,225.0
Pencil Pleat,D,1900,1370,271.0
Deep Pencil Pleat,D,1900,1370,271.0
Pencil Pleat,D,2540,1370,318.0
Deep Pencil Pleat,D,2540,1370,318.0
Pencil Pleat,D,3170,1370,363.0
Deep Pencil Pleat,D,3170,1370,363.0
Pencil Pleat,D,3800,1370,410.0
Deep Pencil Pleat,D,3800,1370,410.0
Pencil Pleat,D,4450,1370,461.0
Deep Pencil Pleat,D,4450,1370,461.0
Pencil Pleat,D,5080,1370,508.0
Deep Pencil Pleat,D,5080,1370,508.0
Pencil Pleat,D,5720,1370,557.0
Deep Pencil Pleat,D,5720,1370,557.0
Pencil Pleat,D,6000,1370,579.0
Deep Pencil Pleat,D,6000,1370,579.0
Pencil Pleat,D,1270,1830,265.0
Deep Pencil Pleat,D,1270,1830,265.0
Pencil Pleat,D,1900,1830,323.0
Deep Pencil Pleat,D,1900,1830,323.0
Pencil Pleat,D,2540,1830,384.0
Deep Pencil Pleat,D,2540,1830,384.0
Pencil Pleat,D,3170,1830,441.0
Deep Pencil Pleat,D,3170,1830,441.0
Pencil Pleat,D,3800,1830,502.0
Deep Pencil Pleat,D,3800,1830,502.0
Pencil Pleat,D,4450,1830,563.0
Deep Pencil Pleat,D,4450,1830,563.0
Pencil Pleat,D,5080,1830,625.0
Deep Pencil Pleat,D,5080,1830,625.0
Pencil Pleat,D,5720,1830,687.0
Deep Pencil Pleat,D,5720,1830,687.0
Pencil Pleat,D,6000,1830,719.0
Deep Pencil Pleat,D,6000,1830,719.0
Pencil Pleat,D,1270,2290,303.0
Deep Pencil Pleat,D,1270,2290,303.0
Pencil Pleat,D,1900,2290,376.0
Deep Pencil Pleat,D,1900,2290,376.0
Pencil Pleat,D,2540,2290,448.0
Deep Pencil Pleat,D,2540,2290,448.0
Pencil Pleat,D,3170,2290,520.0
Deep Pencil Pleat,D,3170,2290,520.0
Pencil Pleat,D,3800,2290,592.0
Deep Pencil Pleat,D,3800,2290,592.0
Pencil Pleat,D,4450,2290,669.0
Deep Pencil Pleat,D,4450,2290,669.0
Pencil Pleat,D,5080,2290,743.0
Deep Pencil Pleat,D,5080,2290,743.0
Pencil Pleat,D,5720,2290,819.0
Deep Pencil Pleat,D,5720,2290,819.0
Pencil Pleat,D,6000,2290,857.0
Deep Pencil Pleat,D,6000,2290,857.0
Pencil Pleat,D,1270,2740,342.0
Deep Pencil Pleat,D,1270,2740,342.0
Pencil Pleat,D,1900,2740,426.0
Deep Pencil Pleat,D,1900,2740,426.0
Pencil Pleat,D,2540,2740,511.0
Deep Pencil Pleat,D,2540,2740,511.0
Pencil Pleat,D,3170,2740,598.0
Deep Pencil Pleat,D,3170,2740,598.0
Pencil Pleat,D,3800,2740,683.0
Deep Pencil Pleat,D,3800,2740,683.0
Pencil Pleat,D,4450,2740,769.0
Deep Pencil Pleat,D,4450,2740,769.0
Pencil Pleat,D,5080,2740,857.0
Deep Pencil Pleat,D,5080,2740,857.0
Pencil Pleat,D,5720,2740,945.0
Deep Pencil Pleat,D,5720,2740,945.0
Pencil Pleat,D,6000,2740,989.0
Deep Pencil Pleat,D,6000,2740,989.0
Pencil Pleat,D,1270,3200,381.0
Deep Pencil Pleat,D,1270,3200,381.0
Pencil Pleat,D,1900,3200,477.0
Deep Pencil Pleat,D,1900,3200,477.0
Pencil Pleat,D,2540,3200,576.0
Deep Pencil Pleat,D,2540,3200,576.0
Pencil Pleat,D,3170,3200,675.0
Deep Pencil Pleat,D,3170,3200,675.0
Pencil Pleat,D,3800,3200,775.0
Deep Pencil Pleat,D,3800,3200,775.0
Pencil Pleat,D,4450,3200,874.0
Deep Pencil Pleat,D,4450,3200,874.0
Pencil Pleat,D,5080,3200,975.0
Deep Pencil Pleat,D,5080,3200,975.0
Pencil Pleat,D,5720,3200,1074.0
Deep Pencil Pleat,D,5720,3200,1074.0
Pencil Pleat,D,6000,3200,1126.0
Deep Pencil Pleat,D,6000,3200,1126.0
Pencil Pleat,D,1270,3500,408.0
Deep Pencil Pleat,D,1270,3500,408.0
Pencil Pleat,D,1900,3500,510.0
Deep Pencil Pleat,D,1900,3500,510.0
Pencil Pleat,D,2540,3500,616.0
Deep Pencil Pleat,D,2540,3500,616.0
Pencil Pleat,D,3170,3500,722.0
Deep Pencil Pleat,D,3170,3500,722.0
Pencil Pleat,D,3800,3500,829.0
Deep Pencil Pleat,D,3800,3500,829.0
Pencil Pleat,D,4450,3500,935.0
Deep Pencil Pleat,D,4450,3500,935.0
Pencil Pleat,D,5080,3500,1043.0
Deep Pencil Pleat,D,5080,3500,1043.0
Pencil Pleat,D,5720,3500,1149.0
Deep Pencil Pleat,D,5720,3500,1149.0
Pencil Pleat,D,6000,3500,1204.0
Deep Pencil Pleat,D,6000,3500,1204.0
Pencil Pleat,E,1270,1370,254.0
Deep Pencil Pleat,E,1270,1370,254.0
Pencil Pleat,E,1900,1370,306.0
Deep Pencil Pleat,E,1900,1370,306.0
Pencil Pleat,E,2540,1370,359.0
Deep Pencil Pleat,E,2540,1370,359.0
Pencil Pleat,E,3170,1370,410.0
Deep Pencil Pleat,E,3170,1370,410.0
Pencil Pleat,E,3800,1370,463.0
Deep Pencil Pleat,E,3800,1370,463.0
Pencil Pleat,E,4450,1370,521.0
Deep Pencil Pleat,E,4450,1370,521.0
Pencil Pleat,E,5080,1370,574.0
Deep Pencil Pleat,E,5080,1370,574.0
Pencil Pleat,E,5720,1370,629.0
Deep Pencil Pleat,E,5720,1370,629.0
Pencil Pleat,E,6000,1370,654.0
Deep Pencil Pleat,E,6000,1370,654.0
Pencil Pleat,E,1270,1830,299.0
Deep Pencil Pleat,E,1270,1830,299.0
Pencil Pleat,E,1900,1830,365.0
Deep Pencil Pleat,E,1900,1830,365.0
Pencil Pleat,E,2540,1830,434.0
Deep Pencil Pleat,E,2540,1830,434.0
Pencil Pleat,E,3170,1830,498.0
Deep Pencil Pleat,E,3170,1830,498.0
Pencil Pleat,E,3800,1830,567.0
Deep Pencil Pleat,E,3800,1830,567.0
Pencil Pleat,E,4450,1830,636.0
Deep Pencil Pleat,E,4450,1830,636.0
Pencil Pleat,E,5080,1830,706.0
Deep Pencil Pleat,E,5080,1830,706.0
Pencil Pleat,E,5720,1830,776.0
Deep Pencil Pleat,E,5720,1830,776.0
Pencil Pleat,E,6000,1830,812.0
Deep Pencil Pleat,E,6000,1830,812.0
Pencil Pleat,E,1270,2290,342.0
Deep Pencil Pleat,E,1270,2290,342.0
Pencil Pleat,E,1900,2290,425.0
Deep Pencil Pleat,E,1900,2290,425.0
Pencil Pleat,E,2540,2290,506.0
Deep Pencil Pleat,E,2540,2290,506.0
Pencil Pleat,E,3170,2290,588.0
Deep Pencil Pleat,E,3170,2290,588.0
Pencil Pleat,E,3800,2290,669.0
Deep Pencil Pleat,E,3800,2290,669.0
Pencil Pleat,E,4450,2290,756.0
Deep Pencil Pleat,E,4450,2290,756.0
Pencil Pleat,E,5080,2290,840.0
Deep Pencil Pleat,E,5080,2290,840.0
Pencil Pleat,E,5720,2290,925.0
Deep Pencil Pleat,E,5720,2290,925.0
Pencil Pleat,E,6000,2290,968.0
Deep Pencil Pleat,E,6000,2290,968.0
Pencil Pleat,E,1270,2740,386.0
Deep Pencil Pleat,E,1270,2740,386.0
Pencil Pleat,E,1900,2740,481.0
Deep Pencil Pleat,E,1900,2740,481.0
Pencil Pleat,E,2540,2740,577.0
Deep Pencil Pleat,E,2540,2740,577.0
Pencil Pleat,E,3170,2740,676.0
Deep Pencil Pleat,E,3170,2740,676.0
Pencil Pleat,E,3800,2740,772.0
Deep Pencil Pleat,E,3800,2740,772.0
Pencil Pleat,E,4450,2740,869.0
Deep Pencil Pleat,E,4450,2740,869.0
Pencil Pleat,E,5080,2740,968.0
Deep Pencil Pleat,E,5080,2740,968.0
Pencil Pleat,E,5720,2740,1068.0
Deep Pencil Pleat,E,5720,2740,1068.0
Pencil Pleat,E,6000,2740,1118.0
Deep Pencil Pleat,E,6000,2740,1118.0
Pencil Pleat,E,1270,3200,431.0
Deep Pencil Pleat,E,1270,3200,431.0
Pencil Pleat,E,1900,3200,539.0
Deep Pencil Pleat,E,1900,3200,539.0
Pencil Pleat,E,2540,3200,651.0
Deep Pencil Pleat,E,2540,3200,651.0
Pencil Pleat,E,3170,3200,763.0
Deep Pencil Pleat,E,3170,3200,763.0
Pencil Pleat,E,3800,3200,876.0
Deep Pencil Pleat,E,3800,3200,876.0
Pencil Pleat,E,4450,3200,988.0
Deep Pencil Pleat,E,4450,3200,988.0
Pencil Pleat,E,5080,3200,1102.0
Deep Pencil Pleat,E,5080,3200,1102.0
Pencil Pleat,E,5720,3200,1214.0
Deep Pencil Pleat,E,5720,3200,1214.0
Pencil Pleat,E,6000,3200,1272.0
Deep Pencil Pleat,E,6000,3200,1272.0
Pencil Pleat,E,1270,3500,461.0
Deep Pencil Pleat,E,1270,3500,461.0
Pencil Pleat,E,1900,3500,577.0
Deep Pencil Pleat,E,1900,3500,577.0
Pencil Pleat,E,2540,3500,696.0
Deep Pencil Pleat,E,2540,3500,696.0
Pencil Pleat,E,3170,3500,816.0
Deep Pencil Pleat,E,3170,3500,816.0
Pencil Pleat,E,3800,3500,937.0
Deep Pencil Pleat,E,3800,3500,937.0
Pencil Pleat,E,4450,3500,1057.0
Deep Pencil Pleat,E,4450,3500,1057.0
Pencil Pleat,E,5080,3500,1179.0
Deep Pencil Pleat,E,5080,3500,1179.0
Pencil Pleat,E,5720,3500,1299.0
Deep Pencil Pleat,E,5720,3500,1299.0
Pencil Pleat,E,6000,3500,1361.0
Deep Pencil Pleat,E,6000,3500,1361.0
Double Pinch Pleat,A,1220,1370,155.0
Triple Pinch Pleat,A,1220,1370,155.0
Double Pinch Pleat,A,1830,1370,173.0
Triple Pinch Pleat,A,1830,1370,173.0
Double Pinch Pleat,A,2440,1370,188.0
Triple Pinch Pleat,A,2440,1370,188.0
Double Pinch Pleat,A,3050,1370,208.0
Triple Pinch Pleat,A,3050,1370,208.0
Double Pinch Pleat,A,3660,1370,225.0
Triple Pinch Pleat,A,3660,1370,225.0
Double Pinch Pleat,A,4270,1370,243.0
Triple Pinch Pleat,A,4270,1370,243.0
Double Pinch Pleat,A,4880,1370,260.0
Triple Pinch Pleat,A,4880,1370,260.0
Double Pinch Pleat,A,5490,1370,277.0
Triple Pinch Pleat,A,5490,1370,277.0
Double Pinch Pleat,A,6000,1370,286.0
Triple Pinch Pleat,A,6000,1370,286.0
Double Pinch Pleat,A,1220,1830,166.0
Triple Pinch Pleat,A,1220,1830,166.0
Double Pinch Pleat,A,1830,1830,186.0
Triple Pinch Pleat,A,1830,1830,186.0
Double Pinch Pleat,A,2440,1830,210.0
Triple Pinch Pleat,A,2440,1830,210.0
Double Pinch Pleat,A,3050,1830,233.0
Triple Pinch Pleat,A,3050,1830,233.0
Double Pinch Pleat,A,3660,1830,255.0
Triple Pinch Pleat,A,3660,1830,255.0
Double Pinch Pleat,A,4270,1830,277.0
Triple Pinch Pleat,A,4270,1830,277.0
Double Pinch Pleat,A,4880,1830,299.0
Triple Pinch Pleat,A,4880,1830,299.0
Double Pinch Pleat,A,5490,1830,323.0
Triple Pinch Pleat,A,5490,1830,323.0
Double Pinch Pleat,A,6000,1830,335.0
Triple Pinch Pleat,A,6000,1830,335.0
Double Pinch Pleat,A,1220,2290,177.0
Triple Pinch Pleat,A,1220,2290,177.0
Double Pinch Pleat,A,1830,2290,204.0
Triple Pinch Pleat,A,1830,2290,204.0
Double Pinch Pleat,A,2440,2290,230.0
Triple Pinch Pleat,A,2440,2290,230.0
Double Pinch Pleat,A,3050,2290,259.0
Triple Pinch Pleat,A,3050,2290,259.0
Double Pinch Pleat,A,3660,2290,286.0
Triple Pinch Pleat,A,3660,2290,286.0
Double Pinch Pleat,A,4270,2290,313.0
Triple Pinch Pleat,A,4270,2290,313.0
Double Pinch Pleat,A,4880,2290,342.0
Triple Pinch Pleat,A,4880,2290,342.0
Double Pinch Pleat,A,5490,2290,366.0
Triple Pinch Pleat,A,5490,2290,366.0
Double Pinch Pleat,A,6000,2290,381.0
Triple Pinch Pleat,A,6000,2290,381.0
Double Pinch Pleat,A,1220,2740,184.0
Triple Pinch Pleat,A,1220,2740,184.0
Double Pinch Pleat,A,1830,2740,218.0
Triple Pinch Pleat,A,1830,2740,218.0
Double Pinch Pleat,A,2440,2740,249.0
Triple Pinch Pleat,A,2440,2740,249.0
Double Pinch Pleat,A,3050,2740,283.0
Triple Pinch Pleat,A,3050,2740,283.0
Double Pinch Pleat,A,3660,2740,316.0
Triple Pinch Pleat,A,3660,2740,316.0
Double Pinch Pleat,A,4270,2740,349.0
Triple Pinch Pleat,A,4270,2740,349.0
Double Pinch Pleat,A,4880,2740,381.0
Triple Pinch Pleat,A,4880,2740,381.0
Double Pinch Pleat,A,5490,2740,412.0
Triple Pinch Pleat,A,5490,2740,412.0
Double Pinch Pleat,A,6000,2740,429.0
Triple Pinch Pleat,A,6000,2740,429.0
Double Pinch Pleat,A,1220,3200,194.0
Triple Pinch Pleat,A,1220,3200,194.0
Double Pinch Pleat,A,1830,3200,233.0
Triple Pinch Pleat,A,1830,3200,233.0
